                            AFTERNOON AT THE RACE TRACK - Description of the internal state of the problem
MAN/BRK              SPECTATOR/BETTER              HORSE/JOCKEY PAIR at RACE RN
  Stat  St0  Am0 St1  Am1 St2  Am2 St3  Am3 RN St0 Len0 St1 Len1 St2 Len2 Sr3 Len3 
  WFB  ATH 1.0  ATH 1090.0  ATH 1.0  ATH 892.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 1090.0  PAB 1.0  ATH 892.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 1090.0  WAR 1.0  ATH 892.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  PAB 1090.0  WAR 1.0  ATH 892.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WAR 991.0  WAR 1.0  ATH 892.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WAR 991.0  WAR 1.0  PAB 892.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATP 7 ATSL 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATP 7 ATSL 32 ATSL 19 ATP 6 
  WFB  PAB 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATP 7 ATSL 32 ATSL 19 ATP 6 
  WFB  PAB 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATP 7 ATSL 32 ATSL 19 ATSL 6 
  WFB  PAB 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  WFB  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATSL 7 ATSL 32 R 19 ATSL 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATSL 7 ATSL 32 R 19 R 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 R 7 ATSL 32 R 19 R 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 R 7 R 32 R 19 R 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 R 7 R 32 R 19 ATFL 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 R 7 ATFL 32 R 19 ATFL 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATFL 7 ATFL 32 R 19 ATFL 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATFL 7 ATFL 32 ATFL 19 ATFL 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATFL 7 ATFL 32 ATFL 19 ATS 6 
  STR  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATS 7 ATFL 32 ATFL 19 ATS 6 
  SA  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATS 7 ATFL 32 ATFL 19 ATS 6 
  SA  WAR 1.0  WAR 991.0  WAR 1.0  WAR 793.0  0 ATS 7 ATS 32 ATFL 19 ATS 6 
  SA  WAR 1.0  WFARTS 991.0  WAR 1.0  WAR 793.0  0 ATS 7 ATS 32 ATFL 19 ATS 6 
  SA  WAR 1.0  WFARTS 991.0  WAR 1.0  WAR 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WAR 1.0  WFARTS 991.0  WFARTS 1.0  WAR 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WAR 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  CTG 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  ANR  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATP 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 793.0  0 ATP 7 ATS 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WFARTS 991.0  WFARTS 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WFARTS 991.0  ATH 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 991.0  ATH 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 991.0  PAB 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 991.0  WAR 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  PAB 1.0  ATH 991.0  WAR 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  ATH 991.0  WAR 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  ATH 991.0  WAR 1.0  PAB 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  ATH 991.0  WAR 1.0  WAR 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  ATH 991.0  WAR 1.0  WAR 694.0  0 ATP 7 ATP 32 ATP 19 ATSL 6 
  WFB  WAR 1.0  ATH 991.0  WAR 1.0  WAR 694.0  0 ATSL 7 ATP 32 ATP 19 ATSL 6 
  WFB  WAR 1.0  ATH 991.0  WAR 1.0  WAR 694.0  0 ATSL 7 ATSL 32 ATP 19 ATSL 6 
  WFB  WAR 1.0  PAB 991.0  WAR 1.0  WAR 694.0  0 ATSL 7 ATSL 32 ATP 19 ATSL 6 
  WFB  WAR 1.0  PAB 991.0  WAR 1.0  WAR 694.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  WFB  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 R 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 R 7 R 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 R 7 R 32 R 19 ATSL 6 
  STR  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 R 7 R 32 R 19 R 6 
  STR  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 R 7 ATFL 32 R 19 R 6 
  STR  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 R 7 ATFL 32 ATFL 19 R 6 
  STR  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 ATFL 7 ATFL 32 ATFL 19 R 6 
  STR  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 ATFL 7 ATFL 32 ATFL 19 ATFL 6 
  SA  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 ATFL 7 ATFL 32 ATFL 19 ATFL 6 
  SA  WAR 1.0  WAR 892.0  WAR 1.0  WAR 694.0  0 ATS 7 ATFL 32 ATFL 19 ATFL 6 
  SA  WAR 1.0  WFARTS 892.0  WAR 1.0  WAR 694.0  0 ATS 7 ATFL 32 ATFL 19 ATFL 6 
  SA  WAR 1.0  WFARTS 892.0  WAR 1.0  WAR 694.0  0 ATS 7 ATFL 32 ATFL 19 ATS 6 
  SA  WAR 1.0  WFARTS 892.0  WAR 1.0  WAR 694.0  0 ATS 7 ATS 32 ATFL 19 ATS 6 
  SA  WAR 1.0  WFARTS 892.0  WAR 1.0  WAR 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WAR 1.0  WFARTS 892.0  WAR 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WAR 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  ANR  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATP 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATP 32 ATP 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATP 7 ATP 32 ATP 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WFARTS 892.0  ATH 1.0  WFARTS 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WFARTS 892.0  ATH 1.0  ATH 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  ATH 1.0  ATH 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  ATH 1.0  PAB 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  ATH 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  PAB 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  WAR 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  PAB 1.0  ATH 892.0  WAR 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  PAB 1.0  PAB 892.0  WAR 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  PAB 1.0  PAB 892.0  WAR 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATSL 6 
  WFB  PAB 1.0  PAB 892.0  WAR 1.0  WAR 595.0  0 ATP 7 ATSL 32 ATP 19 ATSL 6 
  WFB  PAB 1.0  PAB 892.0  WAR 1.0  WAR 595.0  0 ATP 7 ATSL 32 ATSL 19 ATSL 6 
  WFB  PAB 1.0  PAB 892.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  WFB  WAR 1.0  PAB 892.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  WFB  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 ATSL 32 R 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 R 32 R 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 R 32 R 19 R 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 ATFL 32 R 19 R 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATFL 7 ATFL 32 R 19 R 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATFL 7 ATFL 32 ATFL 19 R 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATFL 7 ATFL 32 ATFL 19 ATFL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATFL 7 ATFL 32 ATFL 19 ATS 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATS 7 ATFL 32 ATFL 19 ATS 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATS 7 ATS 32 ATFL 19 ATS 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WAR 1.0  WAR 793.0  WFARTS 1.0  WAR 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WAR 793.0  WFARTS 1.0  WAR 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WAR 793.0  WFARTS 1.0  CTG 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WAR 793.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  CTG 793.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WFARTS 793.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  ANR  WFARTS 1.0  WFARTS 793.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 793.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 793.0  WFARTS 1.0  WFARTS 793.0  0 ATS 7 ATS 32 ATP 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 793.0  WFARTS 1.0  WFARTS 793.0  0 ATP 7 ATS 32 ATP 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 793.0  WFARTS 1.0  WFARTS 793.0  0 ATP 7 ATP 32 ATP 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 793.0  WFARTS 1.0  WFARTS 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  ATH 793.0  WFARTS 1.0  WFARTS 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  ATH 793.0  WFARTS 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 793.0  WFARTS 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 793.0  ATH 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  PAB 1.0  ATH 793.0  ATH 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  ATH 793.0  ATH 1.0  ATH 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  ATH 793.0  ATH 1.0  PAB 793.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  ATH 793.0  ATH 1.0  WAR 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  PAB 793.0  ATH 1.0  WAR 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  WAR 694.0  ATH 1.0  WAR 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  WAR 694.0  PAB 1.0  WAR 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  WAR 694.0  PAB 1.0  WAR 694.0  0 ATP 7 ATP 32 ATSL 19 ATP 6 
  WFB  WAR 1.0  WAR 694.0  PAB 1.0  WAR 694.0  0 ATSL 7 ATP 32 ATSL 19 ATP 6 
  WFB  WAR 1.0  WAR 694.0  PAB 1.0  WAR 694.0  0 ATSL 7 ATSL 32 ATSL 19 ATP 6 
  WFB  WAR 1.0  WAR 694.0  PAB 1.0  WAR 694.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  WFB  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 R 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 R 7 R 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 R 7 R 32 ATSL 19 R 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 R 7 R 32 R 19 R 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 R 7 ATFL 32 R 19 R 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATFL 7 ATFL 32 R 19 R 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATFL 7 ATFL 32 ATFL 19 R 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATFL 7 ATFL 32 ATFL 19 ATFL 6 
  STR  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATFL 7 ATS 32 ATFL 19 ATFL 6 
  SA  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATFL 7 ATS 32 ATFL 19 ATFL 6 
  SA  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATFL 7 ATS 32 ATS 19 ATFL 6 
  SA  WAR 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATS 7 ATS 32 ATS 19 ATFL 6 
  SA  WFARTS 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATS 7 ATS 32 ATS 19 ATFL 6 
  SA  WFARTS 1.0  WAR 694.0  WAR 1.0  WAR 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WAR 694.0  WAR 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WAR 694.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  CTG 694.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  ANR  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATS 32 ATS 19 ATP 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATS 7 ATP 32 ATS 19 ATP 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATP 7 ATP 32 ATS 19 ATP 6 
  WFB  WFARTS 1.0  WFARTS 892.0  WFARTS 1.0  WFARTS 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  ATH 892.0  WFARTS 1.0  WFARTS 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  ATH 892.0  ATH 1.0  WFARTS 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  ATH 892.0  ATH 1.0  ATH 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  ATH 1.0  ATH 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  ATH 1.0  PAB 694.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  ATH 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  PAB 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 892.0  WAR 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  PAB 892.0  WAR 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATP 32 ATSL 19 ATP 6 
  WFB  PAB 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATP 32 ATSL 19 ATP 6 
  WFB  PAB 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATP 32 ATSL 19 ATSL 6 
  WFB  PAB 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  WFB  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATSL 32 ATSL 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 ATSL 32 R 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATSL 7 R 32 R 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 R 32 R 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 ATFL 32 R 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 ATFL 32 ATFL 19 ATSL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 ATFL 32 ATFL 19 R 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 R 7 ATFL 32 ATFL 19 ATFL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATFL 7 ATFL 32 ATFL 19 ATFL 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATFL 7 ATFL 32 ATFL 19 ATS 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATFL 7 ATFL 32 ATS 19 ATS 6 
  STR  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATFL 7 ATS 32 ATS 19 ATS 6 
  SA  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATFL 7 ATS 32 ATS 19 ATS 6 
  SA  WAR 1.0  WAR 793.0  WAR 1.0  WAR 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WAR 1.0  WAR 793.0  WAR 1.0  CTG 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WAR 1.0  WAR 793.0  WAR 1.0  WFARTS 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WAR 793.0  WAR 1.0  WFARTS 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  CTG 793.0  WAR 1.0  WFARTS 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WFARTS 991.0  WAR 1.0  WFARTS 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  SA  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  ANR  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 595.0  0 ATS 7 ATS 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 595.0  0 ATS 7 ATP 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 595.0  0 ATP 7 ATP 32 ATS 19 ATS 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 595.0  0 ATP 7 ATP 32 ATS 19 ATP 6 
  WFB  WFARTS 1.0  WFARTS 991.0  WFARTS 1.0  WFARTS 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  WFARTS 991.0  ATH 1.0  WFARTS 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WFARTS 1.0  ATH 991.0  ATH 1.0  WFARTS 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 991.0  ATH 1.0  WFARTS 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  ATH 1.0  ATH 991.0  ATH 1.0  ATH 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  PAB 1.0  ATH 991.0  ATH 1.0  ATH 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
  WFB  WAR 1.0  ATH 991.0  ATH 1.0  ATH 595.0  0 ATP 7 ATP 32 ATP 19 ATP 6 
